2013-02-09 14:34:54,024 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckPasswordWorker - Have checked 300000
2013-02-09 14:34:54,040 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir01\cain.txt, lines=306706
2013-02-09 14:34:54,040 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > dir=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir01\dir011
2013-02-09 14:34:54,040 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir01\dir011\twitter-banned.txt
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir01\dir011\twitter-banned.txt, lines=370
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > dir=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty01.txt
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty01.txt, lines=0
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty02.txt
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty02.txt, lines=0
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty03.txt
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty03.txt, lines=0
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty04.txt
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir02\empty04.txt, lines=0
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > dir=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir03
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > dir=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir04
2013-02-09 14:34:54,102 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir04\500-worst-passwords.txt
2013-02-09 14:34:54,118 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\dir04\500-worst-passwords.txt, lines=500
2013-02-09 14:34:54,118 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\john.txt
2013-02-09 14:34:54,133 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\john.txt, lines=3106
2013-02-09 14:34:54,133 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > dir=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched
2013-02-09 14:34:54,133 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched01.txt
2013-02-09 14:34:54,180 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched01.txt, lines=3109
2013-02-09 14:34:54,180 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched02.txt
2013-02-09 14:34:54,211 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched02.txt, lines=3107
2013-02-09 14:34:54,211 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched03.txt
2013-02-09 14:34:54,243 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > candidatesFile=C:\Users\hle\Documents\workspace-sts-2.8.1.RELEASE\com.le.sunriise\src\test\data\dict\matched\matched03.txt, lines=3107
2013-02-09 14:34:54,258 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - > Waiting for all background tasks to complete ...
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker - encodingKey.length=20 (160)
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker -     encodingKey=[73, 0B, D4, 6E, 2D, 8F, E3, 82, E7, 50, 5F, 48, 06, A2, DC, FF, 42, A0, 5B, E7]
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker - testKey.length=24 (192)
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker -     testKey=[73, 0B, D4, 6E, 2D, 8F, E3, 82, E7, 50, 5F, 48, 06, A2, DC, FF, 42, A0, 5B, E7, 28, F5, E3, 40]
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker - testBytes.length=4 (32)
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.AbstractHeaderPagePasswordChecker -     testBytes=[42, A0, 5B, E7]
2013-02-09 14:34:55,194 [pool-4-thread-1] INFO  com.le.sunriise.password.dict.CheckPasswordWorker - testPassword=12@a!, YES
2013-02-09 14:34:55,194 [pool-1-thread-1] INFO  com.le.sunriise.password.dict.CheckDictionary - < DONE waiting, result=12@a!
2013-02-09 14:34:55,194 [pool-1-thread-1] INFO  com.le.sunriise.password.ui.DictionarySearch - matchedPassword=12@a!
2013-02-09 14:35:03,198 [AWT-EventQueue-0] INFO  com.le.sunriise.password.ui.PasswordCheckerApp - > windowClosing
